date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.c.i.s.PathMatchingResourcePatternResolver   	message:Resolved location pattern [classpath*:com/egoveris/shareddocument/base/**/*.class] to resources [file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/test-classes/com/egoveris/shareddocument/base/service/ExampleBSTest.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/WebDavAlfrescoServiceImpl.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/AlfrescoCMISServiceImpl.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/WebDavAlfrescoLockResource.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/WebDavServiceImpl.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/WebDavApacheServiceImpl.class], file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/UnknownSizeRequestEntity.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVNotImplementedMethodException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVUnauthorizedException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/AlreadyLockedException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/UnknownWebDAVException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/AlfrescoException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVEmptyRelativeUriException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WevDAVMovedPermanentlyException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVEmptyFilenameException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVEmptySpacenameException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVConflictException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVResourceNotFoundException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVConnectionException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVInternalServerErrorException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/FalloPrecondicionException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/exception/WebDAVWrongRequestException.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/model/FileAsStreamConnectionWebDav$1.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/model/FileAsStreamConnection.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/model/WebDAVResourceBean.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/model/FileAsStreamConnectionWebDav.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/service/ILockResource.class], URL [jar:file:/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-common/target/shared-document-persistence-base-common-2.0.0-SNAPSHOT.jar!/com/egoveris/shareddocument/base/service/IWebDavService.class]]
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.c.annotation.ClassPathBeanDefinitionScanner 	message:Identified candidate component class: file [/home/javier/proyectos/egoveris/commons-project/shared-document-persistence/shared-document-persistence-base-core/target/classes/com/egoveris/shareddocument/base/service/impl/WebDavApacheServiceImpl.class]
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.xml.BeanDefinitionParserDelegate  	message:No XML 'id' specified - using 'hostConfiguration' as bean name and [] as aliases
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.xml.BeanDefinitionParserDelegate  	message:No XML 'id' specified - using 'httpConnectionManagerParams' as bean name and [] as aliases
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.xml.BeanDefinitionParserDelegate  	message:No XML 'id' specified - using 'webDavService' as bean name and [] as aliases
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.beans.factory.xml.XmlBeanDefinitionReader   	message:Loaded 10 bean definitions from location pattern [classpath:/spring/integration-core-config.xml]
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:INFO 	logger:o.s.context.support.GenericApplicationContext   	message:Refreshing org.springframework.context.support.GenericApplicationContext@314c508a: startup date [Fri Jul 03 22:03:12 ART 2020]; root of context hierarchy
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.context.support.GenericApplicationContext   	message:Bean factory for org.springframework.context.support.GenericApplicationContext@314c508a: org.springframework.beans.factory.support.DefaultListableBeanFactory@3590fc5b: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,webDavApacheServiceImpl,hostConfiguration,httpConnectionManagerParams,webDavService]; root of factory hierarchy
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:INFO 	logger:o.s.b.f.a.AutowiredAnnotationBeanPostProcessor  	message:JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.context.support.GenericApplicationContext   	message:Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@574b560f]
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.context.support.GenericApplicationContext   	message:Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@6bf0219d]
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@3590fc5b: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,webDavApacheServiceImpl,hostConfiguration,httpConnectionManagerParams,webDavService,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor]; root of factory hierarchy
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.event.internalEventListenerProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.event.internalEventListenerProcessor' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.event.internalEventListenerProcessor'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'org.springframework.context.event.internalEventListenerFactory'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'org.springframework.context.event.internalEventListenerFactory' to allow for resolving potential circular references
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'org.springframework.context.event.internalEventListenerFactory'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'webDavApacheServiceImpl'
date:2020-07-03 22:03:12	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'webDavApacheServiceImpl'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'webDavApacheServiceImpl' to allow for resolving potential circular references
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'webDavApacheServiceImpl'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'hostConfiguration'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'hostConfiguration'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.useragent = Jakarta Commons-HttpClient/3.1
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.protocol.version = HTTP/1.1
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.connection-manager.class = class org.apache.commons.httpclient.SimpleHttpConnectionManager
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.protocol.cookie-policy = default
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.protocol.element-charset = US-ASCII
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.protocol.content-charset = ISO-8859-1
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.method.retry-handler = org.apache.commons.httpclient.DefaultHttpMethodRetryHandler@7ea9e1e2
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.a.commons.httpclient.params.DefaultHttpParams 	message:Set parameter http.dateparser.patterns = [EEE, dd MMM yyyy HH:mm:ss zzz, EEEE, dd-MMM-yy HH:mm:ss zzz, EEE MMM d HH:mm:ss yyyy, EEE, dd-MMM-yyyy HH:mm:ss z, EEE, dd-MMM-yyyy HH-mm-ss z, EEE, dd MMM yy HH:mm:ss z, EEE dd-MMM-yyyy HH:mm:ss z, EEE dd MMM yyyy HH:mm:ss z, EEE dd-MMM-yyyy HH-mm-ss z, EEE dd-MMM-yy HH:mm:ss z, EEE dd MMM yy HH:mm:ss z, EEE,dd-MMM-yy HH:mm:ss z, EEE,dd-MMM-yyyy HH:mm:ss z, EEE, dd-MM-yyyy HH:mm:ss z]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'hostConfiguration' to allow for resolving potential circular references
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'hostConfiguration'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'httpConnectionManagerParams'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'httpConnectionManagerParams'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'httpConnectionManagerParams' to allow for resolving potential circular references
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'httpConnectionManagerParams'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating shared instance of singleton bean 'webDavService'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Creating instance of bean 'webDavService'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Eagerly caching bean 'webDavService' to allow for resolving potential circular references
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'hostConfiguration'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'httpConnectionManagerParams'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Finished creating instance of bean 'webDavService'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.context.support.GenericApplicationContext   	message:Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@316bcf94]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'lifecycleProcessor'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.core.env.PropertySourcesPropertyResolver    	message:Searching for key 'spring.liveBeansView.mbeanDomain' in [systemProperties]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.core.env.PropertySourcesPropertyResolver    	message:Searching for key 'spring.liveBeansView.mbeanDomain' in [systemEnvironment]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.core.env.PropertySourcesPropertyResolver    	message:Could not find key 'spring.liveBeansView.mbeanDomain' in any property source. Returning [null]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.t.c.c.DefaultCacheAwareContextLoaderDelegate	message:Storing ApplicationContext in cache under key [[MergedContextConfiguration@2f490758 testClass = ExampleBSTest, locations = '{classpath:/spring/integration-core-config.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:org.springframework.test.context.cache          	message:Spring test ApplicationContext cache statistics: [DefaultContextCache@7bab3f1a size = 1, parentContextCount = 0, hitCount = 0, missCount = 1]
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.beans.factory.annotation.InjectionMetadata  	message:Processing injected element of bean 'com.egoveris.shareddocument.base.service.ExampleBSTest': AutowiredFieldElement for private com.egoveris.shareddocument.base.service.IWebDavService com.egoveris.shareddocument.base.service.ExampleBSTest.webDavService
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'webDavApacheServiceImpl'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.factory.support.DefaultListableBeanFactory	message:Returning cached instance of singleton bean 'webDavService'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.b.f.a.AutowiredAnnotationBeanPostProcessor  	message:Autowiring by type from bean name 'com.egoveris.shareddocument.base.service.ExampleBSTest' to bean named 'webDavService'
date:2020-07-03 22:03:13	thread:main	USER:	X-Track:	level:DEBUG	logger:o.s.t.c.s.AbstractDirtiesContextTestExecutionListener	message:Before test method: context [DefaultTestContext@1188e820 testClass = ExampleBSTest, testInstance = com.egoveris.shareddocument.base.service.ExampleBSTest@6e2c9341, testMethod = testDeleteSpace@ExampleBSTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@2f490758 testClass = ExampleBSTest, locations = '{classpath:/spring/integration-core-config.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null].
